area,bbox_h,bbox_w,aspect,elongation,max_p,mean_p,top5_mean_p,integrated_logit,frac_real_label_overlap,mf_snr,mf_n_line,mf_flux,mf_length,lmf_snr_30,lmf_flux_30,lmf_snr_60,lmf_flux_60,lmf_snr_90,lmf_flux_90,lmf_snr_120,lmf_flux_120,loc_med_z,loc_std_z,loc_max_z,loc_min_z,loc_skew,loc_pos_frac,loc_neg_frac,loc_sum_z,loc_dipole,loc_npos,loc_nneg,pcount,p_med_mf_snr,mf_snr_norm,area_ratio,masnr_30,maflux_30,meanang_30,masnr_50,maflux_50,meanang_50,masnr_80,maflux_80,meanang_80,lpca_snr_w48_t10_L50,lpca_flux_w48_t10_L50,lpca_elong_w48_t10,lpca_L_w48_t10,lpca_snr_w48_t10_L80,lpca_flux_w48_t10_L80,lpca_snr_w32_t05_L40,lpca_flux_w32_t05_L40,lpca_elong_w32_t05,lpca_L_w32_t05,lpca_snr_w64_t20_L60,lpca_flux_w64_t20_L60,lpca_elong_w64_t20,lpca_L_w64_t20,or_r,or_beta,or_n_pix,or_agg_max,or_agg_mean_loose,or_agg_mean_tight,or_snr_L30,or_flux_L30,or_snr_L50,or_flux_L50,or_snr_L80,or_flux_L80,ObjID,image_id,score_rf,trail_length,snr
686.0,31.0,35.0,1.1290322580645162,3.2962991625607154,0.9728038311004639,0.8415274024009705,0.9714363813400269,1318.121337890625,0.0,2.2774994373321533,146.0,1627.9368896484375,42.52848434448242,2.879314661026001,1737.035400390625,2.6236984729766846,2205.933837890625,2.171999216079712,2225.477294921875,2.655089855194092,3149.162841796875,0.019825562834739685,0.9560084939002991,3.672636032104492,-3.3917582035064697,0.03673557564616203,0.017333984375,0.01416015625,68.24581909179688,0.28087782859802246,71.0,58.0,11.0,1.5848057270050049,0.6926937103271484,1.3584158415841585,3.209200143814087,1850.38232421875,0.0,3.4162981510162354,2408.2568359375,30.0,3.196248769760132,2772.443359375,30.0,2.566502571105957,1979.561767578125,3.3974077701568604,43.59028625488281,2.4214725494384766,2345.03759765625,2.2629363536834717,1561.150146484375,3.388305425643921,44.99853515625,0.6612829566001892,555.9885864257812,9.393961906433105,105.61988067626953,0.8544275164604187,39.78419494628906,865.0,0.9710331559181213,0.6299754977226257,0.6685010194778442,1.9423518180847168,1171.78369140625,1.89461350440979,1457.0245361328125,1.763238787651062,1701.1978759765625,K22M01M,603,0.030762592887695714,10.43332048981149,2.1032650889842226
622.0,37.0,23.0,1.608695652173913,3.5577519070505725,0.9920637607574463,0.8767831921577454,0.9907678365707397,1458.4075927734375,0.0,2.8669800758361816,122.0,2017.5894775390625,41.62968063354492,2.5443081855773926,1537.868408203125,1.1589081287384033,976.7788696289062,0.47920894622802734,487.5545654296875,0.6260506510734558,740.87890625,0.01600465551018715,0.9905523657798767,3.507199287414551,-3.122570276260376,-0.007831435650587082,0.021240234375,0.02099609375,13.117081642150879,0.3846290111541748,87.0,86.0,3.0,2.5918054580688477,0.275174617767334,1.0,2.8372750282287598,1714.94775390625,75.0,2.608518600463867,1903.3905029296875,60.0,1.6899290084838867,1729.444091796875,45.0,2.196406126022339,1690.8975830078125,3.6504292488098145,41.05550765991211,0.4544762372970581,444.83135986328125,2.518463134765625,1728.1953125,3.5888760089874268,41.755184173583984,1.1589081287384033,976.7788696289062,3.687704563140869,40.52083969116211,0.8607807755470276,70.77706909179688,722.0,0.9930452704429626,0.7311662435531616,0.765035092830658,2.83379864692688,1684.05712890625,2.752260208129883,2074.826171875,2.074198007583618,1977.8914794921875,K22M01M,602,0.029113731011686184,10.43576489682018,3.2981419176430973
595.0,44.0,30.0,1.4666666666666666,7.031003974161643,0.8601982593536377,0.6715345978736877,0.8539398312568665,447.1910705566406,0.0,0.0,131.0,0.0,52.874176025390625,0.0,0.0,0.0,0.0,0.1644458770751953,25.347679138183594,-0.12971659004688263,-19.21265983581543,0.0,1.0636907815933228,8.506049156188965,-8.12341594696045,-0.10035230964422226,0.03955078125,0.0390625,-20.861297607421875,0.3826332092285156,162.0,160.0,11.0,0.0,0.0,5.776699029126213,0.6422916054725647,51.89488220214844,30.0,0.5588876605033875,62.35761260986328,45.0,1.0085759162902832,128.84597778320312,30.0,0.0,0.0,8.292241096496582,95.55711364746094,-0.08629230409860611,-12.238778114318848,0.0,0.0,7.851898670196533,79.39706420898438,-0.4583381712436676,-54.16740036010742,2.631990909576416,129.34877014160156,0.8357510566711426,120.01604461669922,1850.0,0.8337845802307129,0.32100909948349,0.36206772923469543,0.0,0.0,0.0,0.0,0.0,0.0,K13Y38E,608,0.03458454186416605,11.27357998068063,3.359264118686092
210.0,18.0,29.0,1.6111111111111112,2.814829757907377,0.8782302737236023,0.7172845602035522,0.8698786497116089,205.81106567382812,0.0,3.833644151687622,88.0,1439.9119873046875,31.484407424926758,2.9917800426483154,1084.724365234375,2.847961664199829,1486.761962890625,3.074801206588745,1887.2689208984375,1.5236185789108276,1018.969482421875,0.14343518018722534,1.527582049369812,16.526357650756836,-5.148594856262207,1.5778251886367798,0.08896683901548386,0.06728316098451614,544.6392211914062,11.377762794494629,279.0,211.0,4.0,3.2586679458618164,0.5749762058258057,1.0909090909090908,19.54844856262207,7904.87890625,150.0,16.809497833251953,8877.939453125,150.0,13.624594688415527,7998.81494140625,150.0,5.696746349334717,2802.839111328125,7.45863676071167,73.23008728027344,5.054283142089844,2890.39697265625,5.180877208709717,2515.039306640625,4.320603370666504,62.896644592285156,5.388334274291992,2812.94873046875,8.417766571044922,76.01164245605469,0.4828387200832367,138.8604278564453,1031.0,0.9214626550674438,0.2911093235015869,0.309099018573761,14.188761711120605,5793.53955078125,11.346232414245605,5817.7685546875,9.89394760131836,5616.30224609375,K25N01T,749,0.03770263252522876,6.560612812198926,6.560754022432057
517.0,31.0,21.0,1.4761904761904763,2.1779853281908026,0.9909565448760986,0.8892353177070618,0.9882640838623047,1258.413330078125,0.0,3.626692056655884,106.0,2861.755126953125,34.15036392211914,3.725605010986328,2768.40478515625,3.4962587356567383,3624.916015625,2.75724458694458,3491.60791015625,3.613379716873169,5283.63916015625,0.025558918714523315,1.3137096166610718,4.958228588104248,-5.376145839691162,0.074891597032547,0.070068359375,0.0595703125,183.47354125976562,-0.41791725158691406,287.0,244.0,7.0,1.789120078086853,1.8375719785690308,1.943609022556391,4.449988842010498,3609.41455078125,45.0,4.325354099273682,4245.33984375,45.0,3.1842081546783447,4054.3837890625,60.0,2.8359899520874023,2679.756591796875,4.348341464996338,58.937843322753906,1.6897695064544678,2006.3280029296875,1.950985312461853,1637.9984130859375,4.823559284210205,53.47244644165039,3.4962587356567383,3624.916015625,2.2769675254821777,32.16508483886719,0.8289130330085754,84.5647201538086,627.0,0.993572473526001,0.6142332553863525,0.7526317834854126,4.104223728179932,3017.12841796875,3.149076223373413,2975.594970703125,3.314509868621826,3951.80810546875,K25N00K,888,0.1812450421292948,8.656088864272773,2.292199484936755
689.0,36.0,33.0,1.0909090909090908,4.2774809662511375,0.9995107054710388,0.9426783919334412,0.999433696269989,3028.471923828125,0.0,22396057600.0,153.0,22396.05859375,45.687992095947266,20081053696.0,20081.052734375,22256007168.0,22256.0078125,24211775488.0,24211.775390625,21315786752.0,21315.787109375,804416128.0,14195006464.0,53484716032.0,-46747025408.0,0.06659509241580963,0.524658203125,0.475341796875,4119045079040.0,6737690624.0,2149.0,1947.0,11.0,0.0,22396057600.0,16.804878048780488,20530980864.0,20530.98046875,135.0,23458082816.0,23458.08203125,135.0,23733981184.0,23733.98046875,135.0,8302382592.0,8302.3828125,2.503840923309326,67.60111999511719,6377141248.0,6377.14111328125,21678866432.0,21678.8671875,4.311435699462891,46.09299087524414,8900139008.0,8900.138671875,2.530245542526245,68.07833862304688,0.9253547191619873,134.6066436767578,868.0,0.9980170726776123,0.7190583944320679,0.7800391316413879,20530980864.0,20530.98046875,20468989952.0,20468.990234375,19422959616.0,19422.958984375,K25M89D,876,0.20692674505019065,35.3198931500674,3.4221372827693304
773.0,30.0,42.0,1.4,4.156273799612121,0.9988739490509033,0.9284634590148926,0.9987608194351196,3040.161376953125,0.0,3.085174798965454,110.0,3444.0595703125,47.389583587646484,3.847942352294922,3753.7275390625,3.020725965499878,3804.25732421875,2.185945510864258,3634.366943359375,1.23427152633667,2357.3994140625,-0.010932853445410728,1.008944034576416,3.581352710723877,-3.611013174057007,0.07836450636386871,0.02734375,0.02099609375,78.13551330566406,-0.029660463333129883,112.0,86.0,11.0,1.173664927482605,1.9115098714828491,1.385304659498208,4.072347640991211,4019.653564453125,150.0,3.9740183353424072,5040.44140625,150.0,3.3474197387695312,5722.87890625,135.0,0.4232865869998932,511.7099914550781,3.9037537574768066,79.56504821777344,0.5055092573165894,759.0147094726562,3.407780170440674,4229.953125,3.459552049636841,63.1147575378418,-0.0418415293097496,-60.081085205078125,1.7312116622924805,128.32420349121094,0.959870457649231,157.3655548095703,1599.0,0.9976480603218079,0.7395229935646057,0.7731910943984985,3.6498749256134033,3602.647216796875,3.701162099838257,4594.11767578125,3.145212411880493,4920.0712890625,K25N00T,881,0.4597874646375376,24.698979152344613,4.5240356996644
881.0,34.0,44.0,1.2941176470588236,4.840075740612602,0.9980352520942688,0.8966277837753296,0.9978540539741516,2381.272216796875,0.0,3.55210280418396,180.0,4037.90185546875,51.48617172241211,5.8526387214660645,5105.50390625,3.30572509765625,4039.54443359375,0.8060668110847473,1194.7188720703125,-0.053591545671224594,-91.494140625,0.007486706133931875,1.199092984199524,5.837086200714111,-3.7695932388305664,0.015501081012189388,0.04833984375,0.05078125,79.93006896972656,2.067492961883545,198.0,208.0,6.0,2.106153726577759,1.4459490776062012,1.0051340559041644,5.991943359375,5372.923828125,135.0,4.846106052398682,4961.3896484375,165.0,4.5749616622924805,5954.94091796875,165.0,3.704200506210327,4116.1640625,4.779551982879639,50.04023361206055,1.6343156099319458,2300.51171875,4.058131217956543,4068.404296875,4.608854293823242,50.904239654541016,0.26398396492004395,317.8975830078125,8.16899299621582,105.42295837402344,0.9738649129867554,146.15782165527344,986.0,0.996709942817688,0.8135806322097778,0.8360257744789124,5.227065563201904,4602.60595703125,3.704200506210327,4116.1640625,2.079279899597168,2916.23291015625,K25N00T,887,0.32365645217942685,24.67616442237012,2.494345098431553
42.0,8.0,9.0,1.125,1.6394505616327295,0.548728346824646,0.31453508138656616,0.49169182777404785,-33.85323715209961,0.0,0.8957491517066956,46.0,1428.561767578125,12.468609809875488,1.2656043767929077,2990.834228515625,0.1125817820429802,370.620849609375,-15.105820655822754,-61111.6328125,-39.288326263427734,-176982.46875,0.02590361051261425,0.9539451599121094,3.484811544418335,-3.2478485107421875,0.03346584737300873,0.023193359375,0.017578125,119.69013977050781,0.23696303367614746,95.0,72.0,5.0,0.8957491517066956,0.0,1.0,2.8064539432525635,6119.85107421875,30.0,3.1428422927856445,8990.568359375,165.0,2.4210736751556396,8745.7626953125,165.0,0.3150233328342438,863.864990234375,11.075485229492188,97.13642883300781,0.5952452421188354,2047.5594482421875,0.29545313119888306,801.2132568359375,20.841392517089844,50.989444732666016,0.37073174118995667,1112.979736328125,3.8754866123199463,64.01704406738281,0.4771708846092224,25.331863403320312,544.0,0.18453244864940643,0.04140030965209007,0.04177338257431984,1.647434949874878,3550.435302734375,-0.0938795953989029,-255.5390625,-0.5345838665962219,-1838.892822265625,K25O02D,948,0.05060310911165386,13.069964862250147,7.270977208840898
18.0,6.0,4.0,1.5,3.327629399761875,0.6855894327163696,0.6032698154449463,0.6616933345794678,7.61474609375,0.0,5.971498012542725,32.0,2579.744140625,9.20119571685791,12.736978530883789,9480.833984375,17.06146812438965,17578.0390625,17.5881404876709,22070.90625,20.628559112548828,29973.78125,0.46928656101226807,1.6499857902526855,7.30485200881958,-9.309511184692383,-0.1398959904909134,0.15380859375,0.059326171875,1913.0697021484375,-2.0046591758728027,630.0,243.0,10.0,4.107186317443848,1.864311695098877,0.12811387900355872,12.791224479675293,9267.267578125,75.0,19.34645652770996,18249.03515625,75.0,22.781152725219727,26726.98828125,75.0,18.676448822021484,17468.607421875,7.644660472869873,77.88758850097656,23.12849998474121,26903.5625,18.15949249267578,15191.919921875,5.397102355957031,66.47945404052734,8.613921165466309,9395.8115234375,4.031588554382324,112.54280090332031,0.6233521699905396,45.60428237915039,768.0,0.7683165669441223,0.1732468158006668,0.2163681536912918,9.43796443939209,7627.912109375,8.4798002243042,8736.5439453125,6.682286262512207,8196.96875,K25O04L,931,0.016275819872302262,10.810647038875324,7.190622568313992
1121.0,60.0,34.0,1.7647058823529411,8.501067864240222,0.9781556725502014,0.789568305015564,0.9775433540344238,1774.37744140625,0.0,6.624008655548096,186.0,3341.469970703125,67.69361877441406,9.393633842468262,3146.3046875,8.081672668457031,3804.6875,6.5488715171813965,3752.60009765625,5.0251264572143555,3324.927734375,0.0,2.703591823577881,14.9348783493042,-14.387004852294922,0.01511235162615776,0.161865234375,0.140380859375,394.830078125,0.5478734970092773,663.0,575.0,18.0,3.988903522491455,2.6351051330566406,22.877551020408163,11.02987289428711,4126.0263671875,120.0,12.927983283996582,6450.99462890625,135.0,13.605878829956055,8599.599609375,135.0,14.959148406982422,7214.255859375,6.544445514678955,92.95478057861328,11.451422691345215,6908.12939453125,12.585566520690918,4701.46337890625,9.235135078430176,79.17442321777344,1.0812323093414307,576.7809448242188,3.977618455886841,127.49565887451172,0.41398903727531433,120.49744415283203,2083.0,0.991748571395874,0.5697762966156006,0.6022788286209106,11.02987289428711,3556.620361328125,12.685467720031738,6189.296875,9.723306655883789,5974.8740234375,K22Y06N,962,0.03305692147699239,8.580182409053599,7.324656284557051
575.0,33.0,22.0,1.5,2.576260083551665,0.9964687824249268,0.8968011140823364,0.9951484799385071,1482.6988525390625,0.0,2.241905927658081,104.0,2075.778076171875,37.483455657958984,2.689885377883911,2316.871337890625,1.566222071647644,1886.4989013671875,1.615723967552185,2365.37890625,0.02407681755721569,40.72027587890625,0.0,1.0454857349395752,3.8352880477905273,-3.4670262336730957,-0.0009344656718894839,0.0322265625,0.028076171875,92.34981536865234,0.36826181411743164,132.0,115.0,4.0,1.8337641954421997,0.40814173221588135,1.7503805175038052,4.231905460357666,3869.84130859375,120.0,4.012651443481445,4805.6591796875,120.0,4.140111923217773,6244.7275390625,120.0,1.1024882793426514,1312.75927734375,5.9122633934021,70.83944702148438,1.0509402751922607,1567.8582763671875,1.7674522399902344,1772.4520263671875,2.664043664932251,36.8354606628418,1.776518702507019,2303.73095703125,4.281843662261963,69.65294647216797,0.8783831000328064,101.81068420410156,771.0,0.9970875382423401,0.620310366153717,0.6902714967727661,2.0889503955841064,1838.81884765625,1.532468318939209,1704.056640625,1.630129098892212,2273.65673828125,K23Y01O,1249,0.1798422367930935,6.728719471670107,4.197735428013516
