,ra,dec,source_type,trail_length,mag,beta,visit,detector,integrated_mag,PSF_mag,SNR,physical_filter,x,y,stack_detection,stack_mag,stack_mag_err,stack_snr
40,38.391053380203864,6.641609505904847,Trail,14.319395486035246,25.667220586920248,151.62892273981961,2024112600130,2,22.777408876945394,23.326037885972703,5.60096257426698,i,2719,1978,False,,,
41,38.34499975472596,6.784393246835317,Trail,8.024308053044782,25.348172528800916,59.61045865262585,2024112600130,2,23.087153546576147,23.422096359018152,5.414302582653828,i,856,30,True,23.281938268682826,0.17447292493148808,6.222949521735108
42,38.3535099171452,6.618788106833044,Trail,10.725215697334642,26.096046331579288,138.4282000789563,2024112600130,2,23.520031243721714,23.95569878145669,3.1247729369508583,i,2296,2639,False,,,
43,38.34677093465575,6.575357537475951,Trail,19.666010163378346,25.45797861012605,5.609289529459143,2024112600130,2,22.22368796195303,22.908235884664077,8.303864158813017,i,2530,3394,False,,,
44,38.276148945024985,6.583194613306608,Trail,13.454076606774736,25.18638782211576,106.36658681440038,2024112600130,2,22.364253081608762,22.88756217171273,8.525065890524665,i,1334,3819,True,23.170077940891403,0.16318162323826754,6.653544579421212
45,38.29119806097105,6.640997393255472,Trail,14.79607542561425,26.26897353948128,86.6038667066411,2024112600130,2,23.34360719812624,23.905733720588746,3.2567055453960307,i,1121,2767,False,,,
46,38.45149058952772,6.63377624070384,Trail,17.645545702649876,25.96494213967462,108.8627182429088,2024112600130,2,22.848354405152712,23.485230350859755,4.833629239225774,i,3750,1632,True,23.373168465645517,0.1987567616641064,5.462637827602537
47,38.35461346440804,6.670295017351682,Trail,10.589627488297896,26.19305466592424,87.46172926623885,2024112600130,2,23.630852957964805,24.06182202447478,2.840423598641725,i,1908,1798,False,,,
48,38.421027234673396,6.675275437468687,Trail,8.52179026252373,26.138492765224417,121.33547463193082,2024112600130,2,23.81216566226877,24.166849224266254,2.607423929589321,i,2935,1200,False,,,
49,38.238523548741334,6.606243322302872,Trail,16.16952468818056,26.71219318418736,179.67245311559049,2024112600130,2,23.690450049748247,24.28981052461975,2.3423827399516384,i,549,3740,False,,,
50,38.3637075855835,6.708656631563423,Trail,7.565949902912754,25.922827932418222,160.0781948453004,2024112600130,2,23.725669279082904,24.041915843431813,2.922519327991078,i,1752,1108,False,,,
51,38.295528644578816,6.598014678069835,Trail,11.44554851098637,25.183620063695894,9.77739150296635,2024112600130,2,22.53702853762067,22.997079718637305,7.581409108365298,i,1529,3428,True,22.799664726443687,0.11806048304799985,9.19644047463961
52,38.330076272001584,6.712090329146944,Trail,11.05814310259052,25.25867466714849,157.36550490724366,2024112600130,2,22.64946915262097,23.096525694003624,6.9599660177400064,i,1186,1314,True,22.984256043425873,0.1394475389113937,7.785983268216849
53,38.45619195950678,6.719076385757807,Trail,8.561737007898746,25.737139241164037,61.63706172123766,2024112600130,2,23.40573453262052,23.761978792275755,3.8664018285993826,i,3154,218,False,,,
54,38.3845267000416,6.5870192745146205,Trail,16.580082579856633,26.583677925836426,64.90624955789022,2024112600130,2,23.534711202597723,24.144753903214323,2.6342356481823215,i,3044,2911,False,,,
55,38.457559153172014,6.61987251458395,Trail,15.260581306409442,25.85602010646992,136.22838508141388,2024112600130,2,22.897092413746893,23.472079466804576,4.903621751461504,i,3957,1810,True,23.385163543263282,0.20102086309091546,5.401112044111982
56,38.37000831252885,6.630802745226972,Trail,18.357747401028504,26.266310700895836,163.17427339850224,2024112600130,2,23.106762226505342,23.760900053550948,3.732550438415341,i,2466,2316,False,,,
57,38.34785641394159,6.7447645315136775,Trail,7.33929709902961,24.65316127354488,86.64234486291635,2024112600130,2,22.48902510217102,22.795843244296723,9.363830807706826,i,1214,648,True,22.73439405791354,0.10912407574691882,9.94955693623628
58,38.45226503951428,6.67515675704753,Trail,13.76344871842592,25.494004661805416,171.46877775867983,2024112600130,2,22.647186489171702,23.179672835798627,6.48396605529111,i,3437,958,True,22.834391265116007,0.12030470535224957,9.024885615064825
59,38.34962637068562,6.642570670611095,Trail,9.422624837384493,25.127437467336566,1.2285062974996563,2024112600130,2,22.692007717360646,23.08102965666653,6.980981257060029,i,2047,2285,True,22.99668815877959,0.14262074061994895,7.612751133100364
60,38.38879160961377,6.581394907638253,Trail,19.642872190331214,26.92110336361741,43.00769820939763,2024112600130,2,23.688090886505943,24.372114849090636,2.155240532153372,i,3156,2968,False,,,
61,38.274883930283295,6.64907532715148,Trail,10.879121784231543,25.11944743844205,103.99014980921199,2024112600130,2,22.527962842420877,22.968921189391406,7.736045794982055,i,796,2764,True,22.670991019102207,0.105548502374362,10.286609287048089
62,38.29137917935763,6.627886240889686,Trail,7.508346172255116,24.800771482795884,130.34175297291569,2024112600130,2,22.611910763907428,22.92577267323436,8.076273457032155,i,1227,2977,True,22.956711670916675,0.13701651604755707,7.924126492760049
63,38.34398638534483,6.545905236719946,Trail,14.600462756333172,25.193351874239447,55.450518885654475,2024112600130,2,22.28243532222064,22.839060392279535,8.981286378424718,i,2717,3892,True,22.940268044837467,0.13151017753021763,8.255910113942742
64,38.299750046254275,6.576784632685391,Trail,19.08250415029388,25.612006552918693,15.801384896207205,2024112600130,2,22.410418139145534,23.081602815476327,7.0906093063258036,i,1763,3738,True,23.04449383727322,0.1463678815012138,7.4178583007579135
65,38.25222147477413,6.658307735787023,Trail,7.549917554542444,25.381296568319748,4.730147047304145,2024112600130,2,23.18644104547286,23.502024699753953,4.772542065759846,i,359,2791,False,,,
66,38.31405824792627,6.672602752110369,Trail,15.21889843301279,25.475302292165534,161.5327593466516,2024112600130,2,22.51934424547097,23.09318872949218,6.900823567422699,i,1239,2078,False,,,
67,38.393391402664875,6.704937512031479,Trail,13.103852485474391,25.245102880371324,57.2975439944837,2024112600130,2,22.451605391763515,22.96435176275686,7.923484734531835,i,2258,936,True,23.3149005997913,0.1873127960718066,5.796380319590719
68,38.429473927789616,6.697969924491919,Trail,8.887904806415895,25.644058432414166,66.17183255278705,2024112600130,2,23.272059946258356,23.64091387378916,4.248774180973297,i,2892,767,False,,,
69,38.40758037223411,6.698267924129419,Trail,18.16083868361008,25.368228031104234,154.478062537666,2024112600130,2,22.220388279224522,22.86980538209582,8.632235279485569,i,2538,933,True,22.983074485500595,0.13816349370136097,7.858343587524919
70,38.35359088893141,6.5785406717753645,Trail,16.51354568080257,25.948143825776718,125.53330441068742,2024112600130,2,22.90354299539382,23.511867824657962,4.743306620341951,i,2614,3289,True,23.349644140597043,0.1943827103810587,5.585559552234369
71,38.39403889331363,6.577561458637414,Trail,12.787438096752117,26.22741934536274,155.45979071285464,2024112600130,2,23.460460484535616,23.96350070926459,3.14068666383646,i,3271,2989,False,,,
72,38.367491220723245,6.722511233202148,Trail,16.144927603497237,25.301455721692772,84.9194925540926,2024112600130,2,22.281365466918082,22.880079653769492,8.584259874625516,i,1704,854,True,23.044814460076665,0.14561846671710588,7.456033765740697
73,38.40494051081508,6.754399884768155,Trail,18.00987477379104,25.50891139241454,46.75450270167567,2024112600130,2,22.370134659677284,23.01590596344664,7.729563008231775,i,2054,47,True,22.84460525623484,0.11880172181700199,9.13906118659256
74,38.36723856528389,6.707928886839559,Trail,6.76707507670626,25.273856492303235,177.96954468952163,2024112600130,2,23.197854005424997,23.480321748204716,4.905356494722084,i,1815,1092,False,,,
75,38.390059495437356,6.66503617867027,Trail,15.447972805572318,25.168679873218398,32.22255512222801,2024112600130,2,22.196501132605476,22.776597318234927,9.29729752580775,i,2519,1607,True,22.83881712199141,0.12241281744742291,8.869465039675767
76,38.33168695459036,6.599218929282533,Trail,12.855874050544019,26.04344731905443,30.278440261260183,2024112600130,2,23.270693296610375,23.7758461787557,3.7009930292777984,i,2100,3126,True,23.38161590813723,0.20151820906752946,5.387782125407314
77,38.35899531513384,6.6987335888387065,Trail,17.642429385856886,25.58077133110802,129.70174957961305,2024112600130,2,22.46437536151272,23.10117462175857,6.932190575912417,i,1755,1305,True,23.178885036656908,0.1663500686981003,6.52681548769645
78,38.277552014054244,6.596744516482411,Trail,9.71538589719107,25.10516101727266,160.50046759657408,2024112600130,2,22.636510878404025,23.03631679711839,7.377175844359293,i,1250,3589,True,22.865962126133887,0.12469394992358371,8.707208372366917
79,38.323967068754655,6.6829675729241025,Trail,13.583096945098976,26.19626330318248,111.70727170890444,2024112600130,2,23.363766302322155,23.89091991445083,3.3313181974983967,i,1317,1833,False,,,
80,38.230420588608666,6.596310946010432,Trail,11.292961060622968,25.32418007750383,155.82046897429154,2024112600130,2,22.692160500884324,23.14712606622581,6.797938303516582,i,497,3964,True,23.423433442587054,0.20295487858627237,5.349643291755625
81,38.4199518589976,6.678461356057695,Trail,15.014985336220175,26.24152194896524,49.46408518014481,2024112600130,2,23.300209667967696,23.868432265786304,3.425633515766849,i,2892,1157,False,,,
82,38.29455068000518,6.715372580434193,Trail,17.91119003659366,26.022406107195334,38.63131078450867,2024112600130,2,22.889595002824528,23.53297044794223,4.650895502181802,i,590,1539,True,23.287496768071204,0.18322151420605776,5.925811766499592
83,38.47432795070608,6.694115183300427,Trail,16.91198751901293,25.962704269593356,139.26387640232025,2024112600130,2,22.89221764595417,23.51075406458099,4.7981925602333755,i,3641,480,False,,,
84,38.262721966089735,6.616702829005407,Trail,16.07832741286652,26.4565158296392,19.71841746214967,2024112600130,2,23.440913659084455,24.037874301456394,2.9245582531518384,i,855,3382,False,,,
85,38.305694959535494,6.621828869922141,Trail,18.836057925307347,25.92359672682858,42.00463542758848,2024112600130,2,22.7361216835026,23.40156672862733,5.190263244488658,i,1505,2964,True,23.294627124264498,0.18676854227627743,5.813271290365664
86,38.37740092224749,6.689104042410064,Trail,6.731381371749771,24.7561912981283,159.56220255638206,2024112600130,2,22.685930806748132,22.966853566633446,7.823203184890904,i,2126,1317,True,22.79993925253821,0.11784003233994873,9.213644830187778
87,38.33986665450049,6.732910395078923,Trail,14.854507458425715,25.31855720362516,90.69502849691376,2024112600130,2,22.388911563214382,22.952671482936818,8.004983356373474,i,1179,902,True,22.96871606156616,0.13615563328137878,7.974229039163959
88,38.35932053970948,6.606661410954305,Trail,18.96657760068408,25.52107046874151,172.08708879861618,2024112600130,2,22.32609803809722,22.994590032148004,7.577167426105092,i,2485,2790,True,23.077526181933745,0.15257132112926441,7.116253544388274
89,38.2977837737969,6.703253747745233,Trail,18.715682602321795,25.26395183524709,125.27895174963594,2024112600130,2,22.083437656699065,22.74605806384387,9.58418608490365,i,737,1709,True,22.870793421349852,0.1256687169868438,8.639669687021591
90,38.272769348343,6.620945989393055,Trail,16.594118337413462,25.23655388569615,127.79320578968812,2024112600130,2,22.18666842858422,22.797072857597037,9.158026283944452,i,983,3235,True,23.06272344944114,0.14982256494283208,7.246813623651515
91,38.4334165345234,6.654174238731586,Trail,11.781735172964803,26.159721291333085,121.9368061493362,2024112600130,2,23.48169814997851,23.95280781690266,3.1757608277654077,i,3300,1444,False,,,
92,38.37459400899876,6.722715494486005,Trail,17.588773974157114,25.561455142805624,78.33917329727318,2024112600130,2,22.448366222788355,23.083843535968853,7.131358319694644,i,1816,796,True,23.04338103963541,0.14543900281884886,7.465234109934492
93,38.29344448503138,6.600213331205078,Trail,16.33338926903636,25.323602747482646,69.1950518706491,2024112600130,2,22.29091196596681,22.894559675852143,8.371743829392347,i,1478,3409,True,22.994346627675238,0.1406758044927164,7.718002457304902
94,38.3816925703049,6.74036732355129,Trail,7.627265103770077,26.070499118568264,51.85186625073202,2024112600130,2,23.864577014592157,24.183353241415226,2.623881202009237,i,1791,455,False,,,
95,38.48170124242189,6.7034915717802885,Trail,17.076437475388843,26.45953108416238,99.85109707640652,2024112600130,2,23.378537903373243,24.001236831786827,3.065900114610927,i,3686,271,False,,,
96,38.447730875449984,6.657536537608134,Trail,6.049999801419566,24.830777979754753,97.62479546614831,2024112600130,2,22.876389578760932,23.12723411203208,6.812288490983853,i,3503,1278,False,,,
97,38.3556561020856,6.69508541106584,Trail,13.483335297779542,25.367117385450804,167.72053779928416,2024112600130,2,22.542624049193556,23.066807164823146,7.157484190866219,i,1730,1390,True,23.137499353985707,0.1604074290335437,6.768615464381546
98,38.28848475933092,6.722379400267826,Trail,11.092227596046746,26.082680212703263,10.682035966187984,2024112600130,2,23.47013328251472,23.91834412719063,3.2679187112714114,i,437,1473,False,,,
99,38.380528033570876,6.531317756901099,Trail,14.219429005985539,26.426210630352656,35.49028063788142,2024112600130,2,23.544005237210857,24.089763927295582,2.7559473783392967,i,3418,3842,True,21.615326452819602,0.039600130588175735,27.41749051409242
100,53.353759338425064,-28.277318213479845,Trail,13.123546219395426,26.880072786146975,39.39837131119576,2024110800292,6,24.08494477335458,24.565147768898324,3.9889604641294376,g,1203,886,True,24.264280672713117,0.20493994157796913,5.2978262626519905
101,53.439381420849166,-28.280818258961382,Trail,10.977676528383604,27.284706229663307,90.78922170496585,2024110800292,6,24.683430155717236,25.09678951882914,2.586994562660588,g,1442,2220,False,,,
102,53.554886825703036,-28.24914877687352,Trail,14.4392317869532,26.95521967812453,41.03836433118762,2024110800292,6,24.05635945812256,24.574203825937794,4.307826769855283,g,2401,3877,False,,,
103,53.456256811770274,-28.15143100423475,Trail,9.722411409561722,27.111912660136248,48.83556995166345,2024110800292,6,24.642477673751245,25.013192040696687,2.9714007907158875,g,3768,1968,True,24.398047807714804,0.20512306634267327,5.293096598625952
104,53.42021904826777,-28.19249594500011,Trail,11.872546500465411,26.491397845103595,78.76193335290571,2024110800292,6,23.805038147024575,24.247151373314807,5.5252144312047164,g,2922,1574,True,24.403779682334317,0.22461396004795572,4.833787733079109
105,53.498081273348795,-28.22425415106292,Trail,12.746204536145633,26.302144165758065,177.24437184885105,2024110800292,6,23.538691957637056,24.007652713596805,7.2494382901317875,g,2638,2902,True,23.806024212015146,0.12430949194192076,8.734137577083828
106,53.39081575937261,-28.12377197763628,Trail,15.10862181814996,26.887710391508442,10.178563497995716,2024110800292,6,23.939648265086827,24.475771894436274,4.928963195838537,g,4023,847,True,24.277589252293144,0.1818799538384923,5.969521004619636
107,53.48198088757002,-28.139806456604997,Trail,10.64395437258225,26.94287777222123,8.992699339461677,2024110800292,6,24.375120261736075,24.77741342446253,3.899042251645281,g,4062,2319,False,,,
108,53.480156960277846,-28.213739376094484,Trail,14.404417647069177,26.716171621364463,119.00615885458564,2024110800292,6,23.819932358918624,24.33681051252643,5.343232948383711,g,2760,2584,True,24.021542141685288,0.15127046569286084,7.177450005096205
109,53.44133851518637,-28.180679657008366,Trail,14.00934311960826,26.766144129541978,53.2022596418717,2024110800292,6,23.900099698932376,24.405902330387526,4.953097438475627,g,3203,1853,True,24.343844099230036,0.20531094340449474,5.288252962819711
110,53.438728292700894,-28.160852462636377,Trail,19.021202151698795,26.358318409736334,132.80717664788955,2024110800292,6,23.160223506867087,23.793103713105634,8.692152722641861,g,3541,1734,True,23.744322050826344,0.11827443575949594,9.179804560352414
111,53.53300847001462,-28.355651687629084,Trail,7.05691540532305,25.971080025471217,124.129546870306,2024110800292,6,23.849542747055786,24.119783665244707,6.326395526538623,g,459,3960,True,23.602691431197478,0.10769455488435968,10.081625815938157
112,53.40447121269965,-28.299836699017174,Trail,9.736753815068523,26.05790750599494,62.66541057550669,2024110800292,6,23.586872032480905,23.95808968958321,7.059061672037903,g,987,1757,True,23.760768551223116,0.12753093345479669,8.513512567858434
113,53.3944206905262,-28.144898487348037,Trail,15.219361185435188,26.769964841708106,31.43525617580471,2024110800292,6,23.813973782149784,24.353067855728128,5.450051953355038,g,3665,987,True,24.25504466542208,0.17971692074129086,6.041368838725468
114,53.421026856969476,-28.1385422267729,Trail,12.151728388501615,26.500790299087615,57.610949047271625,2024110800292,6,23.78919516470368,24.240015181175373,6.125862293373172,g,3870,1372,True,24.244493182999772,0.17714555489108283,6.12906265373517
115,53.45037386624831,-28.295973443246286,Trail,7.300176292694738,26.50877045376797,46.69363336667059,2024110800292,6,24.350437083596947,24.630437413045684,3.97139348574399,g,1215,2450,False,,,
116,53.43029284127111,-28.19627844965351,Trail,18.991431794080718,26.786657721330613,163.76556437929435,2024110800292,6,23.59026345103258,24.22246523291554,5.613116235047403,g,2891,1745,True,24.08509798538599,0.16981148789112058,6.393773579407536
117,53.35193124387108,-28.25170162651783,Trail,19.867584528625663,26.615630040837544,142.98488874131039,2024110800292,6,23.370267367232103,24.022107181774555,6.577384867192594,g,1645,755,False,,,
118,53.40144942897498,-28.139081134594665,Trail,9.925958873438379,26.063946409019014,160.92846079392078,2024110800292,6,23.57201523042403,23.94983675768345,7.962707600399713,g,3792,1072,True,23.982944521402118,0.13990769565128372,7.760375150944509
119,53.443010843367986,-28.174853344479324,Trail,10.707561443340868,26.602380629276336,24.951119361978613,2024110800292,6,24.02815419129258,24.432571360323884,4.857434563143281,g,3311,1856,True,24.15818064821471,0.17300794207811096,6.275643717373003
120,53.45385666599595,-28.200123242298428,Trail,13.208078420696264,26.579087070017472,93.87627107723709,2024110800292,6,23.776987972989325,24.25968125519272,5.733006119280825,g,2906,2124,True,24.235600526626783,0.18371706615617434,5.909827690341876
121,53.5156214291726,-28.21834510624952,Trail,19.73348095063683,26.536671115519983,121.87006837845047,2024110800292,6,23.298661863576804,23.94753917941463,7.748826935839896,g,2803,3150,True,23.088001664719666,0.06545619050757061,16.58721957906417
122,53.47496258013992,-28.221776137007865,Trail,17.656389019589444,27.211838133768097,54.53127809637763,2024110800292,6,24.094583411317974,24.695509539968263,3.8552179981839627,g,2601,2536,True,24.34233078000485,0.20337777107828922,5.338519539287216
123,53.38010624823513,-28.242012669407973,Trail,8.404436560628138,25.64736344962745,166.67803527756473,2024110800292,6,23.336091941272095,23.658886413126798,9.126728294837413,g,1914,1152,True,23.529509650288286,0.10574063131597485,10.267918691668534
124,53.34132642557093,-28.264822409242427,Trail,19.129687654868377,26.148239386035403,143.64466262028736,2024110800292,6,22.943969688472983,23.579315366661024,9.849690943733208,g,1378,644,True,23.516464917683155,0.10374225830552425,10.465708212757445
125,53.4891194281757,-28.322619148056965,Trail,6.1024670030880355,25.75489019689887,149.84387207126417,2024110800292,6,23.791126597390893,24.021931199459114,7.001360992121689,g,884,3153,True,23.883135125299045,0.13612968407862783,7.975749096214853
126,53.351014990517605,-28.258148038094205,Trail,13.175366780636947,27.105973922780464,4.78058632965173,2024110800292,6,24.3065671375302,24.78829795760827,3.2202144142847997,g,1529,767,False,,,
127,53.48717791547803,-28.16345247502462,Trail,18.796918387120886,27.00751276866759,131.22521614736232,2024110800292,6,23.822296129174227,24.450045403387854,5.055559391504747,g,3666,2493,True,23.921512529296976,0.13186194760204206,8.233885700178414
128,53.37877605629034,-28.194141214108022,Trail,9.891523150766805,27.244195325350756,94.32636775586175,2024110800292,6,24.75603739589266,25.132661904235178,2.4170627411214642,g,2748,941,False,,,
129,53.45305934182911,-28.15555589224669,Trail,9.258760791763173,26.850196145212948,58.47702157439941,2024110800292,6,24.433813985558093,24.788050959759822,3.6878119655817967,g,3684,1935,False,,,
130,53.48539305927055,-28.29979365867462,Trail,12.945835659098982,26.174588690016254,35.14799303974823,2024110800292,6,23.394263466101425,23.86919769225932,8.059137723281951,g,1271,3005,True,23.877368849285723,0.1355946257780607,8.00722151433381
131,53.50101402339836,-28.16515165542984,Trail,14.585880010418204,26.21266266003788,142.72335112032832,2024110800292,6,23.302831068656225,23.824728341267594,9.104865178600807,g,3684,2714,True,23.880453713528922,0.12607824251411262,8.611606436666477
